CA55  70 03     BVS A:80 X:00 Y:40 P:25 SP:FB PPU: 52
CA57  4C 5E CA  JMP A:80 X:00 Y:40 P:25 SP:FB PPU: 58
CA5E  EA        NOP A:80 X:00 Y:40 P:25 SP:FB PPU: 67
CA5F  C0 41     CPY A:80 X:00 Y:40 P:25 SP:FB PPU: 73
CA61  F0 07     BEQ A:80 X:00 Y:40 P:A4 SP:FB PPU: 79
CA63  10 05     BPL A:80 X:00 Y:40 P:A4 SP:FB PPU: 85
CA65  10 03     BPL A:80 X:00 Y:40 P:A4 SP:FB PPU: 91
CA67  4C 6E CA  JMP A:80 X:00 Y:40 P:A4 SP:FB PPU: 97
CA6E  EA        NOP A:80 X:00 Y:40 P:A4 SP:FB PPU:106
CA6F  A0 80     LDY A:80 X:00 Y:40 P:A4 SP:FB PPU:112
CA71  C0 00     CPY A:80 X:00 Y:80 P:A4 SP:FB PPU:118
CA73  F0 07     BEQ A:80 X:00 Y:80 P:A5 SP:FB PPU:124
CA75  10 05     BPL A:80 X:00 Y:80 P:A5 SP:FB PPU:130
CA77  90 03     BCC A:80 X:00 Y:80 P:A5 SP:FB PPU:136
CA79  4C 80 CA  JMP A:80 X:00 Y:80 P:A5 SP:FB PPU:142
CA80  EA        NOP A:80 X:00 Y:80 P:A5 SP:FB PPU:151
CA81  C0 80     CPY A:80 X:00 Y:80 P:A5 SP:FB PPU:157
CA83  D0 07     BNE A:80 X:00 Y:80 P:27 SP:FB PPU:163
CA85  30 05     BMI A:80 X:00 Y:80 P:27 SP:FB PPU:169
CA87  90 03     BCC A:80 X:00 Y:80 P:27 SP:FB PPU:175
CA89  4C 90 CA  JMP A:80 X:00 Y:80 P:27 SP:FB PPU:181
CA90  EA        NOP A:80 X:00 Y:80 P:27 SP:FB PPU:190
CA91  C0 81     CPY A:80 X:00 Y:80 P:27 SP:FB PPU:196
CA93  B0 07     BCS A:80 X:00 Y:80 P:A4 SP:FB PPU:202
CA95  F0 05     BEQ A:80 X:00 Y:80 P:A4 SP:FB PPU:208
CA97  10 03     BPL A:80 X:00 Y:80 P:A4 SP:FB PPU:214
CA99  4C A0 CA  JMP A:80 X:00 Y:80 P:A4 SP:FB PPU:220
CAA0  EA        NOP A:80 X:00 Y:80 P:A4 SP:FB PPU:229
CAA1  C0 7F     CPY A:80 X:00 Y:80 P:A4 SP:FB PPU:235
CAA3  90 07     BCC A:80 X:00 Y:80 P:25 SP:FB PPU:241
CAA5  F0 05     BEQ A:80 X:00 Y:80 P:25 SP:FB PPU:247
CAA7  30 03     BMI A:80 X:00 Y:80 P:25 SP:FB PPU:253
CAA9  4C B0 CA  JMP A:80 X:00 Y:80 P:25 SP:FB PPU:259
CAB0  EA        NOP A:80 X:00 Y:80 P:25 SP:FB PPU:268
CAB1  24 01     BIT A:80 X:00 Y:80 P:25 SP:FB PPU:274
CAB3  A2 40     LDX A:80 X:00 Y:80 P:E5 SP:FB PPU:283
CAB5  E0 40     CPX A:80 X:40 Y:80 P:65 SP:FB PPU:289
CAB7  D0 09     BNE A:80 X:40 Y:80 P:67 SP:FB PPU:295
CAB9  30 07     BMI A:80 X:40 Y:80 P:67 SP:FB PPU:301
CABB  90 05     BCC A:80 X:40 Y:80 P:67 SP:FB PPU:307
CABD  50 03     BVC A:80 X:40 Y:80 P:67 SP:FB PPU:313
CABF  4C C6 CA  JMP A:80 X:40 Y:80 P:67 SP:FB PPU:319
CAC6  EA        NOP A:80 X:40 Y:80 P:67 SP:FB PPU:328
CAC7  B8        CLV A:80 X:40 Y:80 P:67 SP:FB PPU:334
CAC8  E0 3F     CPX A:80 X:40 Y:80 P:27 SP:FB PPU:340
CACA  F0 09     BEQ A:80 X:40 Y:80 P:25 SP:FB PPU:  5
CACC  30 07     BMI A:80 X:40 Y:80 P:25 SP:FB PPU: 11
CACE  90 05     BCC A:80 X:40 Y:80 P:25 SP:FB PPU: 17
CAD0  70 03     BVS A:80 X:40 Y:80 P:25 SP:FB PPU: 23
CAD2  4C D9 CA  JMP A:80 X:40 Y:80 P:25 SP:FB PPU: 29
CAD9  EA        NOP A:80 X:40 Y:80 P:25 SP:FB PPU: 38
CADA  E0 41     CPX A:80 X:40 Y:80 P:25 SP:FB PPU: 44
CADC  F0 07     BEQ A:80 X:40 Y:80 P:A4 SP:FB PPU: 50
CADE  10 05     BPL A:80 X:40 Y:80 P:A4 SP:FB PPU: 56
CAE0  10 03     BPL A:80 X:40 Y:80 P:A4 SP:FB PPU: 62
CAE2  4C E9 CA  JMP A:80 X:40 Y:80 P:A4 SP:FB PPU: 68
CAE9  EA        NOP A:80 X:40 Y:80 P:A4 SP:FB PPU: 77
CAEA  A2 80     LDX A:80 X:40 Y:80 P:A4 SP:FB PPU: 83
CAEC  E0 00     CPX A:80 X:80 Y:80 P:A4 SP:FB PPU: 89
CAEE  F0 07     BEQ A:80 X:80 Y:80 P:A5 SP:FB PPU: 95
CAF0  10 05     BPL A:80 X:80 Y:80 P:A5 SP:FB PPU:101
CAF2  90 03     BCC A:80 X:80 Y:80 P:A5 SP:FB PPU:107
CAF4  4C FB CA  JMP A:80 X:80 Y:80 P:A5 SP:FB PPU:113
CAFB  EA        NOP A:80 X:80 Y:80 P:A5 SP:FB PPU:122
CAFC  E0 80     CPX A:80 X:80 Y:80 P:A5 SP:FB PPU:128
CAFE  D0 07     BNE A:80 X:80 Y:80 P:27 SP:FB PPU:134
CB00  30 05     BMI A:80 X:80 Y:80 P:27 SP:FB PPU:140
CB02  90 03     BCC A:80 X:80 Y:80 P:27 SP:FB PPU:146
CB04  4C 0B CB  JMP A:80 X:80 Y:80 P:27 SP:FB PPU:152
CB0B  EA        NOP A:80 X:80 Y:80 P:27 SP:FB PPU:161
CB0C  E0 81     CPX A:80 X:80 Y:80 P:27 SP:FB PPU:167
CB0E  B0 07     BCS A:80 X:80 Y:80 P:A4 SP:FB PPU:173
CB10  F0 05     BEQ A:80 X:80 Y:80 P:A4 SP:FB PPU:179
CB12  10 03     BPL A:80 X:80 Y:80 P:A4 SP:FB PPU:185
CB14  4C 1B CB  JMP A:80 X:80 Y:80 P:A4 SP:FB PPU:191
CB1B  EA        NOP A:80 X:80 Y:80 P:A4 SP:FB PPU:200
CB1C  E0 7F     CPX A:80 X:80 Y:80 P:A4 SP:FB PPU:206
CB1E  90 07     BCC A:80 X:80 Y:80 P:25 SP:FB PPU:212
CB20  F0 05     BEQ A:80 X:80 Y:80 P:25 SP:FB PPU:218
CB22  30 03     BMI A:80 X:80 Y:80 P:25 SP:FB PPU:224
CB24  4C 2B CB  JMP A:80 X:80 Y:80 P:25 SP:FB PPU:230
CB2B  EA        NOP A:80 X:80 Y:80 P:25 SP:FB PPU:239
CB2C  38        SEC A:80 X:80 Y:80 P:25 SP:FB PPU:245
CB2D  B8        CLV A:80 X:80 Y:80 P:25 SP:FB PPU:251
CB2E  A2 9F     LDX A:80 X:80 Y:80 P:25 SP:FB PPU:257
CB30  F0 09     BEQ A:80 X:9F Y:80 P:A5 SP:FB PPU:263
CB32  10 07     BPL A:80 X:9F Y:80 P:A5 SP:FB PPU:269
CB34  70 05     BVS A:80 X:9F Y:80 P:A5 SP:FB PPU:275
CB36  90 03     BCC A:80 X:9F Y:80 P:A5 SP:FB PPU:281
CB38  4C 3F CB  JMP A:80 X:9F Y:80 P:A5 SP:FB PPU:287
CB3F  EA        NOP A:80 X:9F Y:80 P:A5 SP:FB PPU:296
CB40  18        CLC A:80 X:9F Y:80 P:A5 SP:FB PPU:302
CB41  24 01     BIT A:80 X:9F Y:80 P:A4 SP:FB PPU:308
CB43  A2 00     LDX A:80 X:9F Y:80 P:E4 SP:FB PPU:317
CB45  D0 09     BNE A:80 X:00 Y:80 P:66 SP:FB PPU:323
CB47  30 07     BMI A:80 X:00 Y:80 P:66 SP:FB PPU:329
CB49  50 05     BVC A:80 X:00 Y:80 P:66 SP:FB PPU:335
CB4B  B0 03     BCS A:80 X:00 Y:80 P:66 SP:FB PPU:  0
CB4D  4C 54 CB  JMP A:80 X:00 Y:80 P:66 SP:FB PPU:  6
CB54  EA        NOP A:80 X:00 Y:80 P:66 SP:FB PPU: 15
CB55  38        SEC A:80 X:00 Y:80 P:66 SP:FB PPU: 21
CB56  B8        CLV A:80 X:00 Y:80 P:67 SP:FB PPU: 27
CB57  A0 9F     LDY A:80 X:00 Y:80 P:27 SP:FB PPU: 33
CB59  F0 09     BEQ A:80 X:00 Y:9F P:A5 SP:FB PPU: 39
CB5B  10 07     BPL A:80 X:00 Y:9F P:A5 SP:FB PPU: 45
CB5D  70 05     BVS A:80 X:00 Y:9F P:A5 SP:FB PPU: 51
CB5F  90 03     BCC A:80 X:00 Y:9F P:A5 SP:FB PPU: 57
CB61  4C 68 CB  JMP A:80 X:00 Y:9F P:A5 SP:FB PPU: 63
CB68  EA        NOP A:80 X:00 Y:9F P:A5 SP:FB PPU: 72
CB69  18        CLC A:80 X:00 Y:9F P:A5 SP:FB PPU: 78
CB6A  24 01     BIT A:80 X:00 Y:9F P:A4 SP:FB PPU: 84
CB6C  A0 00     LDY A:80 X:00 Y:9F P:E4 SP:FB PPU: 93
CB6E  D0 09     BNE A:80 X:00 Y:00 P:66 SP:FB PPU: 99
CB70  30 07     BMI A:80 X:00 Y:00 P:66 SP:FB PPU:105
CB72  50 05     BVC A:80 X:00 Y:00 P:66 SP:FB PPU:111
CB74  B0 03     BCS A:80 X:00 Y:00 P:66 SP:FB PPU:117
CB76  4C 7D CB  JMP A:80 X:00 Y:00 P:66 SP:FB PPU:123
CB7D  EA        NOP A:80 X:00 Y:00 P:66 SP:FB PPU:132
CB7E  A9 55     LDA A:80 X:00 Y:00 P:66 SP:FB PPU:138
CB80  A2 AA     LDX A:55 X:00 Y:00 P:64 SP:FB PPU:144
CB82  A0 33     LDY A:55 X:AA Y:00 P:E4 SP:FB PPU:150
CB84  C9 55     CMP A:55 X:AA Y:33 P:64 SP:FB PPU:156
CB86  D0 23     BNE A:55 X:AA Y:33 P:67 SP:FB PPU:162
CB88  E0 AA     CPX A:55 X:AA Y:33 P:67 SP:FB PPU:168
CB8A  D0 1F     BNE A:55 X:AA Y:33 P:67 SP:FB PPU:174
CB8C  C0 33     CPY A:55 X:AA Y:33 P:67 SP:FB PPU:180
CB8E  D0 1B     BNE A:55 X:AA Y:33 P:67 SP:FB PPU:186
CB90  C9 55     CMP A:55 X:AA Y:33 P:67 SP:FB PPU:192
CB92  D0 17     BNE A:55 X:AA Y:33 P:67 SP:FB PPU:198
CB94  E0 AA     CPX A:55 X:AA Y:33 P:67 SP:FB PPU:204
CB96  D0 13     BNE A:55 X:AA Y:33 P:67 SP:FB PPU:210
CB98  C0 33     CPY A:55 X:AA Y:33 P:67 SP:FB PPU:216
CB9A  D0 0F     BNE A:55 X:AA Y:33 P:67 SP:FB PPU:222
CB9C  C9 56     CMP A:55 X:AA Y:33 P:67 SP:FB PPU:228
CB9E  F0 0B     BEQ A:55 X:AA Y:33 P:E4 SP:FB PPU:234
CBA0  E0 AB     CPX A:55 X:AA Y:33 P:E4 SP:FB PPU:240
CBA2  F0 07     BEQ A:55 X:AA Y:33 P:E4 SP:FB PPU:246
CBA4  C0 34     CPY A:55 X:AA Y:33 P:E4 SP:FB PPU:252
CBA6  F0 03     BEQ A:55 X:AA Y:33 P:E4 SP:FB PPU:258
CBA8  4C AF CB  JMP A:55 X:AA Y:33 P:E4 SP:FB PPU:264
CBAF  A0 71     LDY A:55 X:AA Y:33 P:E4 SP:FB PPU:273
CBB1  20 31 F9  JSR A:55 X:AA Y:71 P:64 SP:FB PPU:279
F931  24 01     BIT A:55 X:AA Y:71 P:64 SP:F9 PPU:297
F933  A9 40     LDA A:55 X:AA Y:71 P:E4 SP:F9 PPU:306
F935  38        SEC A:40 X:AA Y:71 P:64 SP:F9 PPU:312
F936  60        RTS A:40 X:AA Y:71 P:65 SP:F9 PPU:318
CBB4  E9 40     SBC A:40 X:AA Y:71 P:65 SP:FB PPU:336
CBB6  20 37 F9  JSR A:00 X:AA Y:71 P:27 SP:FB PPU:  1
F937  30 0B     BMI A:00 X:AA Y:71 P:27 SP:F9 PPU: 19
F939  90 09     BCC A:00 X:AA Y:71 P:27 SP:F9 PPU: 25
F93B  D0 07     BNE A:00 X:AA Y:71 P:27 SP:F9 PPU: 31
F93D  70 05     BVS A:00 X:AA Y:71 P:27 SP:F9 PPU: 37
F93F  C9 00     CMP A:00 X:AA Y:71 P:27 SP:F9 PPU: 43
F941  D0 01     BNE A:00 X:AA Y:71 P:27 SP:F9 PPU: 49
F943  60        RTS A:00 X:AA Y:71 P:27 SP:F9 PPU: 55
CBB9  C8        INY A:00 X:AA Y:71 P:27 SP:FB PPU: 73
CBBA  20 47 F9  JSR A:00 X:AA Y:72 P:25 SP:FB PPU: 79
F947  B8        CLV A:00 X:AA Y:72 P:25 SP:F9 PPU: 97
F948  38        SEC A:00 X:AA Y:72 P:25 SP:F9 PPU:103
F949  A9 40     LDA A:00 X:AA Y:72 P:25 SP:F9 PPU:109
F94B  60        RTS A:40 X:AA Y:72 P:25 SP:F9 PPU:115
CBBD  E9 3F     SBC A:40 X:AA Y:72 P:25 SP:FB PPU:133
CBBF  20 4C F9  JSR A:01 X:AA Y:72 P:25 SP:FB PPU:139
F94C  F0 0B     BEQ A:01 X:AA Y:72 P:25 SP:F9 PPU:157
F94E  30 09     BMI A:01 X:AA Y:72 P:25 SP:F9 PPU:163
F950  90 07     BCC A:01 X:AA Y:72 P:25 SP:F9 PPU:169
F952  70 05     BVS A:01 X:AA Y:72 P:25 SP:F9 PPU:175
F954  C9 01     CMP A:01 X:AA Y:72 P:25 SP:F9 PPU:181
F956  D0 01     BNE A:01 X:AA Y:72 P:27 SP:F9 PPU:187
F958  60        RTS A:01 X:AA Y:72 P:27 SP:F9 PPU:193
CBC2  C8        INY A:01 X:AA Y:72 P:27 SP:FB PPU:211
CBC3  20 5C F9  JSR A:01 X:AA Y:73 P:25 SP:FB PPU:217
F95C  A9 40     LDA A:01 X:AA Y:73 P:25 SP:F9 PPU:235
F95E  38        SEC A:40 X:AA Y:73 P:25 SP:F9 PPU:241
F95F  24 01     BIT A:40 X:AA Y:73 P:25 SP:F9 PPU:247
F961  60        RTS A:40 X:AA Y:73 P:E5 SP:F9 PPU:256
CBC6  E9 41     SBC A:40 X:AA Y:73 P:E5 SP:FB PPU:274
CBC8  20 62 F9  JSR A:FF X:AA Y:73 P:A4 SP:FB PPU:280
F962  B0 0B     BCS A:FF X:AA Y:73 P:A4 SP:F9 PPU:298
F964  F0 09     BEQ A:FF X:AA Y:73 P:A4 SP:F9 PPU:304
F966  10 07     BPL A:FF X:AA Y:73 P:A4 SP:F9 PPU:310
F968  70 05     BVS A:FF X:AA Y:73 P:A4 SP:F9 PPU:316
F96A  C9 FF     CMP A:FF X:AA Y:73 P:A4 SP:F9 PPU:322
F96C  D0 01     BNE A:FF X:AA Y:73 P:27 SP:F9 PPU:328
F96E  60        RTS A:FF X:AA Y:73 P:27 SP:F9 PPU:334
CBCB  C8        INY A:FF X:AA Y:73 P:27 SP:FB PPU: 11
CBCC  20 72 F9  JSR A:FF X:AA Y:74 P:25 SP:FB PPU: 17
F972  18        CLC A:FF X:AA Y:74 P:25 SP:F9 PPU: 35
F973  A9 80     LDA A:FF X:AA Y:74 P:24 SP:F9 PPU: 41
F975  60        RTS A:80 X:AA Y:74 P:A4 SP:F9 PPU: 47
CBCF  E9 00     SBC A:80 X:AA Y:74 P:A4 SP:FB PPU: 65
CBD1  20 76 F9  JSR A:7F X:AA Y:74 P:65 SP:FB PPU: 71
F976  90 05     BCC A:7F X:AA Y:74 P:65 SP:F9 PPU: 89
F978  C9 7F     CMP A:7F X:AA Y:74 P:65 SP:F9 PPU: 95
F97A  D0 01     BNE A:7F X:AA Y:74 P:67 SP:F9 PPU:101
F97C  60        RTS A:7F X:AA Y:74 P:67 SP:F9 PPU:107
CBD4  C8        INY A:7F X:AA Y:74 P:67 SP:FB PPU:125
CBD5  20 80 F9  JSR A:7F X:AA Y:75 P:65 SP:FB PPU:131
F980  38        SEC A:7F X:AA Y:75 P:65 SP:F9 PPU:149
F981  A9 81     LDA A:7F X:AA Y:75 P:65 SP:F9 PPU:155
F983  60        RTS A:81 X:AA Y:75 P:E5 SP:F9 PPU:161
CBD8  E9 7F     SBC A:81 X:AA Y:75 P:E5 SP:FB PPU:179
CBDA  20 84 F9  JSR A:02 X:AA Y:75 P:65 SP:FB PPU:185
F984  50 07     BVC A:02 X:AA Y:75 P:65 SP:F9 PPU:203
F986  90 05     BCC A:02 X:AA Y:75 P:65 SP:F9 PPU:209
F988  C9 02     CMP A:02 X:AA Y:75 P:65 SP:F9 PPU:215
F98A  D0 01     BNE A:02 X:AA Y:75 P:67 SP:F9 PPU:221
F98C  60        RTS A:02 X:AA Y:75 P:67 SP:F9 PPU:227
CBDD  60        RTS A:02 X:AA Y:75 P:67 SP:FB PPU:245
C606  20 DE CB  JSR A:02 X:AA Y:75 P:67 SP:FD PPU:263
CBDE  EA        NOP A:02 X:AA Y:75 P:67 SP:FB PPU:281
CBDF  A9 FF     LDA A:02 X:AA Y:75 P:67 SP:FB PPU:287
CBE1  85 01     STA A:FF X:AA Y:75 P:E5 SP:FB PPU:293
CBE3  A9 44     LDA A:FF X:AA Y:75 P:E5 SP:FB PPU:302
CBE5  A2 55     LDX A:44 X:AA Y:75 P:65 SP:FB PPU:308
CBE7  A0 66     LDY A:44 X:55 Y:75 P:65 SP:FB PPU:314
CBE9  E8        INX A:44 X:55 Y:66 P:65 SP:FB PPU:320
CBEA  88        DEY A:44 X:56 Y:66 P:65 SP:FB PPU:326
CBEB  E0 56     CPX A:44 X:56 Y:65 P:65 SP:FB PPU:332
CBED  D0 21     BNE A:44 X:56 Y:65 P:67 SP:FB PPU:338
CBEF  C0 65     CPY A:44 X:56 Y:65 P:67 SP:FB PPU:  3
CBF1  D0 1D     BNE A:44 X:56 Y:65 P:67 SP:FB PPU:  9
CBF3  E8        INX A:44 X:56 Y:65 P:67 SP:FB PPU: 15
CBF4  E8        INX A:44 X:57 Y:65 P:65 SP:FB PPU: 21
CBF5  88        DEY A:44 X:58 Y:65 P:65 SP:FB PPU: 27
CBF6  88        DEY A:44 X:58 Y:64 P:65 SP:FB PPU: 33
CBF7  E0 58     CPX A:44 X:58 Y:63 P:65 SP:FB PPU: 39
CBF9  D0 15     BNE A:44 X:58 Y:63 P:67 SP:FB PPU: 45
CBFB  C0 63     CPY A:44 X:58 Y:63 P:67 SP:FB PPU: 51
CBFD  D0 11     BNE A:44 X:58 Y:63 P:67 SP:FB PPU: 57
CBFF  CA        DEX A:44 X:58 Y:63 P:67 SP:FB PPU: 63
CC00  C8        INY A:44 X:57 Y:63 P:65 SP:FB PPU: 69
CC01  E0 57     CPX A:44 X:57 Y:64 P:65 SP:FB PPU: 75
CC03  D0 0B     BNE A:44 X:57 Y:64 P:67 SP:FB PPU: 81
CC05  C0 64     CPY A:44 X:57 Y:64 P:67 SP:FB PPU: 87
CC07  D0 07     BNE A:44 X:57 Y:64 P:67 SP:FB PPU: 93
CC09  C9 44     CMP A:44 X:57 Y:64 P:67 SP:FB PPU: 99
CC0B  D0 03     BNE A:44 X:57 Y:64 P:67 SP:FB PPU:105
CC0D  4C 14 CC  JMP A:44 X:57 Y:64 P:67 SP:FB PPU:111
CC14  EA        NOP A:44 X:57 Y:64 P:67 SP:FB PPU:120
CC15  38        SEC A:44 X:57 Y:64 P:67 SP:FB PPU:126
CC16  A2 69     LDX A:44 X:57 Y:64 P:67 SP:FB PPU:132
CC18  A9 96     LDA A:44 X:69 Y:64 P:65 SP:FB PPU:138
CC1A  24 01     BIT A:96 X:69 Y:64 P:E5 SP:FB PPU:144
CC1C  A0 FF     LDY A:96 X:69 Y:64 P:E5 SP:FB PPU:153
CC1E  C8        INY A:96 X:69 Y:FF P:E5 SP:FB PPU:159
CC1F  D0 3D     BNE A:96 X:69 Y:00 P:67 SP:FB PPU:165
CC21  30 3B     BMI A:96 X:69 Y:00 P:67 SP:FB PPU:171
CC23  90 39     BCC A:96 X:69 Y:00 P:67 SP:FB PPU:177
CC25  50 37     BVC A:96 X:69 Y:00 P:67 SP:FB PPU:183
CC27  C0 00     CPY A:96 X:69 Y:00 P:67 SP:FB PPU:189
CC29  D0 33     BNE A:96 X:69 Y:00 P:67 SP:FB PPU:195
CC2B  C8        INY A:96 X:69 Y:00 P:67 SP:FB PPU:201
CC2C  F0 30     BEQ A:96 X:69 Y:01 P:65 SP:FB PPU:207
CC2E  30 2E     BMI A:96 X:69 Y:01 P:65 SP:FB PPU:213
CC30  90 2C     BCC A:96 X:69 Y:01 P:65 SP:FB PPU:219
CC32  50 2A     BVC A:96 X:69 Y:01 P:65 SP:FB PPU:225
CC34  18        CLC A:96 X:69 Y:01 P:65 SP:FB PPU:231
CC35  B8        CLV A:96 X:69 Y:01 P:64 SP:FB PPU:237
CC36  A0 00     LDY A:96 X:69 Y:01 P:24 SP:FB PPU:243
CC38  88        DEY A:96 X:69 Y:00 P:26 SP:FB PPU:249
CC39  F0 23     BEQ A:96 X:69 Y:FF P:A4 SP:FB PPU:255
CC3B  10 21     BPL A:96 X:69 Y:FF P:A4 SP:FB PPU:261
CC3D  B0 1F     BCS A:96 X:69 Y:FF P:A4 SP:FB PPU:267
CC3F  70 1D     BVS A:96 X:69 Y:FF P:A4 SP:FB PPU:273
CC41  C0 FF     CPY A:96 X:69 Y:FF P:A4 SP:FB PPU:279
CC43  D0 19     BNE A:96 X:69 Y:FF P:27 SP:FB PPU:285
CC45  18        CLC A:96 X:69 Y:FF P:27 SP:FB PPU:291
CC46  88        DEY A:96 X:69 Y:FF P:26 SP:FB PPU:297
CC47  F0 15     BEQ A:96 X:69 Y:FE P:A4 SP:FB PPU:303
CC49  10 13     BPL A:96 X:69 Y:FE P:A4 SP:FB PPU:309
CC4B  B0 11     BCS A:96 X:69 Y:FE P:A4 SP:FB PPU:315
CC4D  70 0F     BVS A:96 X:69 Y:FE P:A4 SP:FB PPU:321
CC4F  C0 FE     CPY A:96 X:69 Y:FE P:A4 SP:FB PPU:327
CC51  D0 0B     BNE A:96 X:69 Y:FE P:27 SP:FB PPU:333
CC53  C9 96     CMP A:96 X:69 Y:FE P:27 SP:FB PPU:339
CC55  D0 07     BNE A:96 X:69 Y:FE P:27 SP:FB PPU:  4
CC57  E0 69     CPX A:96 X:69 Y:FE P:27 SP:FB PPU: 10
CC59  D0 03     BNE A:96 X:69 Y:FE P:27 SP:FB PPU: 16
CC5B  4C 62 CC  JMP A:96 X:69 Y:FE P:27 SP:FB PPU: 22
CC62  EA        NOP A:96 X:69 Y:FE P:27 SP:FB PPU: 31
CC63  38        SEC A:96 X:69 Y:FE P:27 SP:FB PPU: 37
CC64  A0 69     LDY A:96 X:69 Y:FE P:27 SP:FB PPU: 43
CC66  A9 96     LDA A:96 X:69 Y:69 P:25 SP:FB PPU: 49
CC68  24 01     BIT A:96 X:69 Y:69 P:A5 SP:FB PPU: 55
CC6A  A2 FF     LDX A:96 X:69 Y:69 P:E5 SP:FB PPU: 64
CC6C  E8        INX A:96 X:FF Y:69 P:E5 SP:FB PPU: 70
CC6D  D0 3D     BNE A:96 X:00 Y:69 P:67 SP:FB PPU: 76
CC6F  30 3B     BMI A:96 X:00 Y:69 P:67 SP:FB PPU: 82
CC71  90 39     BCC A:96 X:00 Y:69 P:67 SP:FB PPU: 88
CC73  50 37     BVC A:96 X:00 Y:69 P:67 SP:FB PPU: 94
CC75  E0 00     CPX A:96 X:00 Y:69 P:67 SP:FB PPU:100
CC77  D0 33     BNE A:96 X:00 Y:69 P:67 SP:FB PPU:106
CC79  E8        INX A:96 X:00 Y:69 P:67 SP:FB PPU:112
CC7A  F0 30     BEQ A:96 X:01 Y:69 P:65 SP:FB PPU:118
CC7C  30 2E     BMI A:96 X:01 Y:69 P:65 SP:FB PPU:124
CC7E  90 2C     BCC A:96 X:01 Y:69 P:65 SP:FB PPU:130
CC80  50 2A     BVC A:96 X:01 Y:69 P:65 SP:FB PPU:136
CC82  18        CLC A:96 X:01 Y:69 P:65 SP:FB PPU:142
CC83  B8        CLV A:96 X:01 Y:69 P:64 SP:FB PPU:148
CC84  A2 00     LDX A:96 X:01 Y:69 P:24 SP:FB PPU:154
CC86  CA        DEX A:96 X:00 Y:69 P:26 SP:FB PPU:160
CC87  F0 23     BEQ A:96 X:FF Y:69 P:A4 SP:FB PPU:166
CC89  10 21     BPL A:96 X:FF Y:69 P:A4 SP:FB PPU:172
CC8B  B0 1F     BCS A:96 X:FF Y:69 P:A4 SP:FB PPU:178
CC8D  70 1D     BVS A:96 X:FF Y:69 P:A4 SP:FB PPU:184
CC8F  E0 FF     CPX A:96 X:FF Y:69 P:A4 SP:FB PPU:190
CC91  D0 19     BNE A:96 X:FF Y:69 P:27 SP:FB PPU:196
CC93  18        CLC A:96 X:FF Y:69 P:27 SP:FB PPU:202
CC94  CA        DEX A:96 X:FF Y:69 P:26 SP:FB PPU:208
CC95  F0 15     BEQ A:96 X:FE Y:69 P:A4 SP:FB PPU:214
CC97  10 13     BPL A:96 X:FE Y:69 P:A4 SP:FB PPU:220
CC99  B0 11     BCS A:96 X:FE Y:69 P:A4 SP:FB PPU:226
CC9B  70 0F     BVS A:96 X:FE Y:69 P:A4 SP:FB PPU:232
CC9D  E0 FE     CPX A:96 X:FE Y:69 P:A4 SP:FB PPU:238
CC9F  D0 0B     BNE A:96 X:FE Y:69 P:27 SP:FB PPU:244
CCA1  C9 96     CMP A:96 X:FE Y:69 P:27 SP:FB PPU:250
CCA3  D0 07     BNE A:96 X:FE Y:69 P:27 SP:FB PPU:256
CCA5  C0 69     CPY A:96 X:FE Y:69 P:27 SP:FB PPU:262
CCA7  D0 03     BNE A:96 X:FE Y:69 P:27 SP:FB PPU:268
CCA9  4C B0 CC  JMP A:96 X:FE Y:69 P:27 SP:FB PPU:274
CCB0  EA        NOP A:96 X:FE Y:69 P:27 SP:FB PPU:283
CCB1  A9 85     LDA A:96 X:FE Y:69 P:27 SP:FB PPU:289
CCB3  A2 34     LDX A:85 X:FE Y:69 P:A5 SP:FB PPU:295
CCB5  A0 99     LDY A:85 X:34 Y:69 P:25 SP:FB PPU:301
CCB7  18        CLC A:85 X:34 Y:99 P:A5 SP:FB PPU:307
CCB8  24 01     BIT A:85 X:34 Y:99 P:A4 SP:FB PPU:313
CCBA  A8        TAY A:85 X:34 Y:99 P:E4 SP:FB PPU:322
CCBB  F0 2E     BEQ A:85 X:34 Y:85 P:E4 SP:FB PPU:328
CCBD  B0 2C     BCS A:85 X:34 Y:85 P:E4 SP:FB PPU:334
CCBF  50 2A     BVC A:85 X:34 Y:85 P:E4 SP:FB PPU:340
CCC1  10 28     BPL A:85 X:34 Y:85 P:E4 SP:FB PPU:  5
CCC3  C9 85     CMP A:85 X:34 Y:85 P:E4 SP:FB PPU: 11
CCC5  D0 24     BNE A:85 X:34 Y:85 P:67 SP:FB PPU: 17
CCC7  E0 34     CPX A:85 X:34 Y:85 P:67 SP:FB PPU: 23
CCC9  D0 20     BNE A:85 X:34 Y:85 P:67 SP:FB PPU: 29
CCCB  C0 85     CPY A:85 X:34 Y:85 P:67 SP:FB PPU: 35
CCCD  D0 1C     BNE A:85 X:34 Y:85 P:67 SP:FB PPU: 41
CCCF  A9 00     LDA A:85 X:34 Y:85 P:67 SP:FB PPU: 47
CCD1  38        SEC A:00 X:34 Y:85 P:67 SP:FB PPU: 53
CCD2  B8        CLV A:00 X:34 Y:85 P:67 SP:FB PPU: 59
CCD3  A8        TAY A:00 X:34 Y:85 P:27 SP:FB PPU: 65
CCD4  D0 15     BNE A:00 X:34 Y:00 P:27 SP:FB PPU: 71
